계약년월,계약일,시군구,본번,부번,단지명,전용면적(㎡),거래금액(만원),층,건축년도
201806,8,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),84.9989,52700,9,2016
201806,8,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,33200,10,2014
201806,8,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,34500,19,2014
201806,8,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),96.1416,35200,4,2015
201806,8,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,49.29,11000,7,1999
201806,8,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.96,42500,8,2011
201806,8,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.08,32500,16,2012
201806,9,세종특별자치시 고운동,1708,0,가락마을3단지(호반베르디움),59.9349,24600,3,2014
201806,9,세종특별자치시 도담동,853,0,도램마을10단지 호반 어반시티,84.757,46200,5,2014
201806,9,세종특별자치시 도담동,683,0,도램마을3단지(웅진스타클래스),59.98,32300,6,2014
201806,9,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.8808,32650,23,2015
201806,9,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),97.994,65300,6,2016
201806,9,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,34700,17,2014
201806,9,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),96.1416,35500,9,2015
201806,9,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,84.99,14800,18,1996
201806,9,세종특별자치시 종촌동,656,0,가재마을10단지(제일풍경채에듀파크),108.3993,46500,5,2014
201806,9,세종특별자치시 종촌동,656,0,가재마을10단지(제일풍경채에듀파크),84.9365,42500,13,2014
201806,9,세종특별자치시 종촌동,654,0,가재마을11단지(한신휴플러스),59.614,31500,12,2013
201806,9,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.7,27200,22,2012
201806,9,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),59.1,26800,7,2012
201806,10,세종특별자치시 금남면 용포리,263,0,신성연기미소지움,84.8768,25000,8,2007
201806,10,세종특별자치시 대평동,266,6,해들마을2단지,84.66,39197,2,2018
201806,10,세종특별자치시 도담동,653,0,도램마을11단지(반도유보라),84.9783,49500,21,2017
201806,10,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,7500,3,1991
201806,10,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.18,28100,4,2012
201806,11,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,9400,5,2000
201806,11,세종특별자치시 도담동,664,0,라온프라이빗시티 Ⅰ,19.1676,9050,7,2014
201806,11,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),59.83,30400,4,2011
201806,12,세종특별자치시 다정동,2102,1,가온마을3단지,84.902,44865,20,2018
201806,12,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,12600,12,1996
201806,12,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,26500,1,2015
201806,12,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,28600,13,2015
201806,12,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9383,31950,12,2014
201806,12,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),114.16,35600,8,2012
201806,12,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),84.81,32000,11,2012
201806,13,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),59.972,23500,10,2015
201806,13,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),72.497,25800,10,2015
201806,13,세종특별자치시 도담동,641,0,도램마을16단지(모아미래도),84.969,40000,4,2015
201806,13,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.804,60000,14,2015
201806,13,세종특별자치시 보람동,637,2,호려울마을8단지(중흥 에코시티),84.9895,49000,11,2017
201806,13,세종특별자치시 새롬동,2202,5,새뜸마을14단지(더샵힐스테이트),107.6708,85000,5,2017
201806,13,세종특별자치시 아름동,1279,0,푸르지오(8단지),84.9375,35000,11,2013
201806,13,세종특별자치시 조치원읍 번암리,75,2,번암주공,47.01,6000,5,1989
201806,13,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,125.542,26000,11,2013
201806,13,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,84.7067,18700,2,2013
201806,13,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,128.9491,23000,4,2008
201806,14,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,9800,7,2000
201806,14,세종특별자치시 다정동,2102,4,가온마을1단지,101.7203,56201,12,2018
201806,14,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9539,32200,9,2014
201806,14,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),84.9968,34800,13,2015
201806,14,세종특별자치시 전의면 동교리,121,6,"재동(1,2동)",58.88,8300,1,1991
201806,15,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),72.497,25700,2,2015
201806,15,세종특별자치시 도담동,636,0,도램마을18단지(모아미래도),84.945,43000,8,2015
201806,15,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.974,21750,8,2008
201806,15,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),84.95,31800,1,2015
201806,15,세종특별자치시 종촌동,697,0,가재마을9단지(세종한신휴플러스리버파크),84.814,37500,5,2014
201806,15,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),114.16,35000,3,2012
201806,16,세종특별자치시 나성동,759,0,블루지움(2-4),26.07,9750,6,2015
201806,16,세종특별자치시 도담동,685,0,도램마을2단지(웅진스타클래스),59.98,32500,19,2014
201806,16,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.9973,29750,28,2015
201806,16,세종특별자치시 도담동,859,0,현대힐스테이트(도램마을15단지),84.946,50000,10,2014
201806,16,세종특별자치시 소담동,325,0,새샘마을9단지(중흥S클래스 리버뷰),84.9779,53800,8,2016
201806,16,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9375,34000,10,2014
201806,16,세종특별자치시 조치원읍 번암리,75,2,번암주공,39.3,5000,4,1989
201806,16,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,84.7067,19800,16,2013
201806,16,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,12600,9,1996
201806,16,세종특별자치시 종촌동,652,0,가재마을12단지(중흥에스클래스센텀파크2차),84.9941,42900,15,2015
201806,16,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),84.94,30800,4,2015
201806,16,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,29900,9,2015
201806,16,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9383,31000,5,2014
201806,16,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),84.9424,36450,3,2014
201806,16,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.08,30000,21,2012
201806,16,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.18,32700,20,2012
201806,16,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),114.84,40500,3,2012
201806,17,세종특별자치시 다정동,2102,1,가온마을3단지,75.5531,37600,12,2018
201806,17,세종특별자치시 소정면 운당리,35,1,무궁화,59.4,6850,10,1996
201806,17,세종특별자치시 조치원읍 번암리,75,2,번암주공,39.69,5000,5,1989
201806,17,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.974,22500,6,2008
201806,17,세종특별자치시 조치원읍 죽림리,92,0,신동아,59.76,9400,9,1996
201806,17,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.7,27800,5,2012
201806,17,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.11,30550,2,2012
201806,17,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.18,31000,21,2012
201806,18,세종특별자치시 다정동,2102,4,가온마을1단지,84.975,39200,3,2018
201806,18,세종특별자치시 다정동,2102,1,가온마을3단지,84.902,49365,24,2018
201806,18,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9539,32000,20,2014
201806,18,세종특별자치시 아름동,1339,0,범지기마을1단지(한양수자인에듀센텀),84.914,39500,15,2015
201806,18,세종특별자치시 전의면 동교리,121,6,"재동(1,2동)",45,4000,3,1991
201806,18,세종특별자치시 한솔동,978,0,첫마을7단지(래미안),59.1,25500,3,2012
201806,19,세종특별자치시 나성동,775,0,더리치세종의아침(CB4-1BL-2BL),26.6394,14900,4,2015
201806,19,세종특별자치시 다정동,2102,4,가온마을1단지,74.9668,40750,8,2018
201806,19,세종특별자치시 도담동,641,0,도램마을16단지(모아미래도),99.975,43500,10,2015
201806,19,세종특별자치시 조치원읍 신안리,35,3,유니빌,28.168,3200,2,2002
201806,19,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,49.29,11500,13,1999
201806,19,세종특별자치시 조치원읍 죽림리,393,0,조치원신동아파밀리에,84.8676,16500,5,2008
201806,19,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,84.99,15500,20,1996
201806,19,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),119.86,48300,14,2011
201806,20,세종특별자치시 금남면 용포리,320,0,두진리버빌,59.8676,17000,7,2000
201806,20,세종특별자치시 다정동,2102,4,가온마을1단지,84.9576,47360,4,2018
201806,20,세종특별자치시 아름동,1279,0,푸르지오(8단지),84.9238,34500,6,2013
201806,20,세종특별자치시 전의면 동교리,213,28,성호늘푸른,59.76,8200,13,1997
201806,20,세종특별자치시 종촌동,697,0,가재마을9단지(세종한신휴플러스리버파크),84.814,38500,6,2014
201806,20,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),119.77,47300,5,2011
201806,21,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),84.606,28500,7,2015
201806,21,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9159,25000,10,2015
201806,21,세종특별자치시 새롬동,2202,1,새뜸마을4단지(캐슬&파밀리에),84.9254,29050,10,2017
201806,21,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),97.994,63800,10,2016
201806,21,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),84.9968,34000,7,2015
201806,21,세종특별자치시 종촌동,649,0,가재마을7단지(중흥S클래스 센텀파크1차),84.994,45100,26,2014
201806,21,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.18,31300,18,2012
201806,22,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,8950,10,2000
201806,22,세종특별자치시 다정동,2102,1,가온마을3단지,75.5531,38800,9,2018
201806,22,세종특별자치시 아름동,1276,0,범지기마을12단지(중흥S-에코타운),96.252,40800,6,2015
201806,22,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.974,22700,11,2008
201806,22,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,128.9491,24000,3,2008
201806,22,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),59.9383,32000,21,2014
201806,23,세종특별자치시 고운동,1387,0,가락마을22단지(에듀힐스),84.9968,32900,16,2015
201806,23,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),59.97,31500,5,2014
201806,23,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),97.994,68000,10,2016
201806,23,세종특별자치시 소담동,325,0,새샘마을9단지(중흥S클래스 리버뷰),84.9779,52500,6,2016
201806,23,세종특별자치시 아름동,1276,0,범지기마을12단지(중흥S-에코타운),84.696,49000,15,2015
201806,23,세종특별자치시 아름동,1279,0,푸르지오(8단지),74.519,29300,2,2013
201806,23,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,84.84,15950,1,1999
201806,23,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,59.99,12000,12,1999
201806,23,세종특별자치시 조치원읍 죽림리,393,0,조치원신동아파밀리에,121.6838,18900,8,2008
201806,23,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.81,45800,3,2011
201806,23,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),84.12,36200,14,2012
201806,23,세종특별자치시 한솔동,984,0,첫마을6단지(힐스테이트),114.14,36000,6,2012
201806,24,세종특별자치시 도담동,859,0,현대힐스테이트(도램마을15단지),84.815,50300,8,2014
201806,24,세종특별자치시 종촌동,649,0,가재마을7단지(중흥S클래스 센텀파크1차),84.994,44300,22,2014
201806,25,세종특별자치시 고운동,1409,0,가락마을11단지(중흥에듀카운티),84.9837,34000,6,2016
201806,25,세종특별자치시 새롬동,2202,5,새뜸마을14단지(더샵힐스테이트),107.6708,75000,4,2017
201806,25,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,34500,28,2014
201806,25,세종특별자치시 조치원읍 교리,11,1,계룡,59.28,8500,3,1989
201806,26,세종특별자치시 다정동,2102,4,가온마을1단지,101.7203,56491,8,2018
201806,26,세종특별자치시 다정동,2102,4,가온마을1단지,74.9668,35750,11,2018
201806,26,세종특별자치시 소담동,3302,6,새샘마을6단지(한신더휴펜타힐스),59.92,34750,15,2017
201806,26,세종특별자치시 종촌동,690,0,가재마을5단지(현대엠코타운),84.9424,38500,6,2014
201806,26,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.62,28500,6,2012
201806,27,세종특별자치시 고운동,1390,0,가락마을21단지(에듀포레),84.967,34500,20,2015
201806,27,세종특별자치시 나성동,712,0,세종퍼스트 타워,28.007,9000,5,2013
201806,27,세종특별자치시 다정동,2102,4,가온마을1단지,74.9668,40778,23,2018
201806,27,세종특별자치시 다정동,2102,4,가온마을1단지,101.7203,52400,15,2018
201806,27,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),96.1416,35500,8,2015
201806,27,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,12500,12,1996
201806,28,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),59.972,23800,4,2015
201806,28,세종특별자치시 다정동,2102,1,가온마을3단지,98.7065,42497,2,2018
201806,28,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,36.5387,12000,3,2014
201806,28,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9837,32000,13,2014
201806,28,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,128.9491,23800,8,2008
